Index,Word,Label_ID,Label_Name,Mode,Is_Switch,Confidence
646,grub,0,Auto,auto,NO,0.804
647,pa,0,Auto,auto,NO,0.888
648,zhes,0,Auto,auto,NO,0.873
649,bya,0,Auto,auto,NO,0.815
650,ba,0,Auto,auto,NO,0.871
651,ni,0,Auto,auto,NO,0.680
652,rnam,0,Auto,auto,NO,0.765
653,grangs,0,Auto,auto,NO,0.914
654,te,0,Auto,auto,NO,0.927
655,/,0,Auto,auto,NO,0.948
656,nam,0,Auto,auto,NO,0.964
657,mkha',0,Auto,auto,NO,0.936
658,la,0,Auto,auto,NO,0.946
659,'gro,0,Auto,auto,NO,0.963
660,ba,0,Auto,auto,NO,0.955
661,la,0,Auto,auto,NO,0.751
662,sogs,0,Auto,auto,NO,0.786
663,pa'o,0,Auto,auto,NO,0.799
664,/,0,Auto,auto,NO,0.929
665,/,0,Auto,auto,NO,0.888
666,sgrub,0,Auto,auto,NO,0.963
667,pa,0,Auto,auto,NO,0.903
668,nyon,0,Auto,auto,NO,0.879
669,mongs,0,Auto,auto,NO,0.656
670,kho,0,Auto,auto,NO,0.705
671,na,0,Auto,auto,NO,0.763
672,ci,0,Auto,auto,NO,0.888
673,rung,0,Auto,auto,NO,0.917
674,lags,0,Auto,auto,NO,0.686
675,/,0,Auto,auto,NO,0.754
676,/,0,Auto,auto,NO,0.924
677,zhes,0,Auto,auto,NO,0.863
678,bya,0,Auto,auto,NO,0.868
679,ba,0,Auto,auto,NO,0.792
680,ni,0,Auto,auto,NO,0.772
681,ngal,0,Auto,auto,NO,0.906
682,ba'i,0,Auto,auto,NO,0.919
683,'bras,0,Auto,auto,NO,0.873
684,bu,0,Auto,auto,NO,0.967
685,med,0,Auto,auto,NO,0.953
686,pa,0,Auto,auto,NO,0.954
687,ni,0,Auto,auto,NO,0.941
688,smad,1,Allo,allo,NO,0.391
689,pa'o,0,Auto,auto,NO,0.402
690,zhes,1,Allo,allo,NO,0.436
691,bya,0,Auto,auto,NO,0.470
692,ba'i,0,Auto,auto,NO,0.643
693,tha,0,Auto,auto,NO,0.617
694,tshig,0,Auto,auto,NO,0.749
695,go,0,Auto,auto,NO,0.822
696,/,0,Auto,auto,NO,0.553
697,/,0,Auto,auto,NO,0.619
698,rgyal,0,Auto,auto,NO,0.744
699,ba,0,Auto,auto,NO,0.728
700,zhes,0,Auto,auto,NO,0.833
701,bya,0,Auto,auto,NO,0.834
702,ba,0,Auto,auto,NO,0.679
703,ni,0,Auto,auto,NO,0.663
704,sdig,0,Auto,auto,NO,0.727
705,pa,0,Auto,auto,NO,0.481
706,mi,1,Allo,allo,NO,0.359
707,dge,1,Allo,allo,NO,0.442
708,ba'i,0,Auto,auto,NO,0.556
709,chos,0,Auto,auto,NO,0.531
710,las,0,Auto,auto,NO,0.745
711,rgyal,0,Auto,auto,NO,0.711
712,ba'i,0,Auto,auto,NO,0.560
713,phyir,0,Auto,auto,NO,0.756
714,sangs,1,Allo,allo,NO,0.593
715,rgyas,1,Allo,allo,NO,0.539
716,te,1,Allo,allo,NO,0.657
717,/,1,Allo,allo,NO,0.835
718,ji,1,Allo,allo,NO,0.849
719,skad,1,Allo,allo,NO,0.867
720,du,1,Allo,allo,NO,0.880
721,/,1,Allo,allo,NO,0.876
722,sdig,1,Allo,allo,NO,0.880
723,pa,1,Allo,allo,NO,0.858
724,mi,1,Allo,allo,NO,0.844
725,dge'i,1,Allo,allo,NO,0.811
726,chos,1,Allo,allo,NO,0.715
727,las,2,SWITCH→Auto,auto,YES,0.361
728,nga,0,Auto,auto,NO,0.535
729,rgyal,0,Auto,auto,NO,0.739
730,te,0,Auto,auto,NO,0.792
731,/,1,Allo,allo,NO,0.498
732,/,1,Allo,allo,NO,0.481
733,de,0,Auto,auto,NO,0.500
734,phyir,0,Auto,auto,NO,0.531
735,nga,0,Auto,auto,NO,0.644
736,ni,0,Auto,auto,NO,0.650
737,nye,0,Auto,auto,NO,0.711
738,'gro,1,Allo,allo,NO,0.489
739,rgyal,0,Auto,auto,NO,0.637
740,ba,0,Auto,auto,NO,0.610
741,yin,0,Auto,auto,NO,0.668
742,/,0,Auto,auto,NO,0.879
743,/,0,Auto,auto,NO,0.774
744,zhes,0,Auto,auto,NO,0.906
745,gsungs,0,Auto,auto,NO,0.879
746,pa,1,Allo,allo,NO,0.578
747,lta,1,Allo,allo,NO,0.564
748,bu'o,1,Allo,allo,NO,0.533
749,/,1,Allo,allo,NO,0.730
750,/,0,Auto,auto,NO,0.565
751,ye,0,Auto,auto,NO,0.611
752,shes,0,Auto,auto,NO,0.736
753,zhi,0,Auto,auto,NO,0.679
754,ba,1,Allo,allo,NO,0.676
755,zhes,1,Allo,allo,NO,0.830
756,bya,1,Allo,allo,NO,0.745
757,ba,1,Allo,allo,NO,0.753
758,ni,1,Allo,allo,NO,0.880
759,sangs,1,Allo,allo,NO,0.852
760,rgyas,1,Allo,allo,NO,0.878
761,kyi,1,Allo,allo,NO,0.875
762,mkhyen,1,Allo,allo,NO,0.921
763,pa,1,Allo,allo,NO,0.903
764,la,1,Allo,allo,NO,0.854
765,'dod,1,Allo,allo,NO,0.883
766,chags,1,Allo,allo,NO,0.883
767,la,1,Allo,allo,NO,0.793
768,sogs,1,Allo,allo,NO,0.537
769,pa,1,Allo,allo,NO,0.778
770,ma,1,Allo,allo,NO,0.863
771,zhi,1,Allo,allo,NO,0.788
772,ba,1,Allo,allo,NO,0.650
773,mi,1,Allo,allo,NO,0.932
774,srid,1,Allo,allo,NO,0.898
775,pa'i,1,Allo,allo,NO,0.882
776,phyir,1,Allo,allo,NO,0.932
777,ro,1,Allo,allo,NO,0.960
778,/,1,Allo,allo,NO,0.932
779,/,1,Allo,allo,NO,0.943
780,de,1,Allo,allo,NO,0.943
781,yis,1,Allo,allo,NO,0.842
782,'di,1,Allo,allo,NO,0.783
783,dag,1,Allo,allo,NO,0.875
784,gso,1,Allo,allo,NO,0.948
785,bar,1,Allo,allo,NO,0.884
786,sngon,1,Allo,allo,NO,0.950
787,gsungs,1,Allo,allo,NO,0.945
788,na,1,Allo,allo,NO,0.939
789,/,1,Allo,allo,NO,0.910
790,/,1,Allo,allo,NO,0.944
791,zhes,1,Allo,allo,NO,0.912
792,bya,1,Allo,allo,NO,0.828
793,ba,1,Allo,allo,NO,0.779
794,ni,2,SWITCH→Auto,auto,YES,0.583
795,ye,0,Auto,auto,NO,0.439
796,shes,0,Auto,auto,NO,0.730
797,de,0,Auto,auto,NO,0.779
798,sems,0,Auto,auto,NO,0.793
799,can,1,Allo,allo,NO,0.484
800,rnams,1,Allo,allo,NO,0.432
801,kyis,1,Allo,allo,NO,0.531
802,rtogs,1,Allo,allo,NO,0.568
803,par,1,Allo,allo,NO,0.528
804,bya,1,Allo,allo,NO,0.625
805,ba'i,0,Auto,auto,NO,0.584
806,don,0,Auto,auto,NO,0.670
807,du,0,Auto,auto,NO,0.834
808,'dod,0,Auto,auto,NO,0.781
809,chags,0,Auto,auto,NO,0.638
810,nas,0,Auto,auto,NO,0.688
811,le,0,Auto,auto,NO,0.837
812,lo'i,0,Auto,auto,NO,0.554
813,bar,0,Auto,auto,NO,0.733
814,gyi,0,Auto,auto,NO,0.880
815,gnyen,0,Auto,auto,NO,0.673
816,por,0,Auto,auto,NO,0.633
817,ma,0,Auto,auto,NO,0.815
818,chags,0,Auto,auto,NO,0.660
819,pa,0,Auto,auto,NO,0.799
820,nas,0,Auto,auto,NO,0.711
821,brtson,0,Auto,auto,NO,0.591
822,'grus,0,Auto,auto,NO,0.788
823,kyi,0,Auto,auto,NO,0.705
824,bar,1,Allo,allo,NO,0.802
825,la,1,Allo,allo,NO,0.789
826,gdul,1,Allo,allo,NO,0.831
827,bya,1,Allo,allo,NO,0.905
828,rnams,1,Allo,allo,NO,0.879
829,dgod,1,Allo,allo,NO,0.877
830,par,1,Allo,allo,NO,0.905
831,lung,1,Allo,allo,NO,0.780
832,las,1,Allo,allo,NO,0.700
833,gsungs,1,Allo,allo,NO,0.830
834,pa'o,1,Allo,allo,NO,0.912
835,/,1,Allo,allo,NO,0.816
836,/,1,Allo,allo,NO,0.900
837,gang,1,Allo,allo,NO,0.902
838,la,1,Allo,allo,NO,0.897
839,sngags,1,Allo,allo,NO,0.844
840,dang,1,Allo,allo,NO,0.907
841,rig,1,Allo,allo,NO,0.876
842,pa'ang,1,Allo,allo,NO,0.728
843,'grub,1,Allo,allo,NO,0.705
844,med,2,SWITCH→Auto,auto,YES,0.581
845,pa,0,Auto,auto,NO,0.634
846,/,0,Auto,auto,NO,0.845
847,/,0,Auto,auto,NO,0.891
848,zhes,0,Auto,auto,NO,0.877
849,bya,0,Auto,auto,NO,0.396
850,ba,0,Auto,auto,NO,0.378
851,ni,1,Allo,allo,NO,0.459
852,gsang,1,Allo,allo,NO,0.508
853,sngags,0,Auto,auto,NO,0.494
854,kyi,1,Allo,allo,NO,0.515
855,sgo,0,Auto,auto,NO,0.721
856,nas,0,Auto,auto,NO,0.779
857,'jug,0,Auto,auto,NO,0.908
858,pa,0,Auto,auto,NO,0.902
859,rnams,0,Auto,auto,NO,0.815
860,bag,0,Auto,auto,NO,0.845
861,med,0,Auto,auto,NO,0.944
862,pa'i,0,Auto,auto,NO,0.814
863,gnas,0,Auto,auto,NO,0.883
864,nas,0,Auto,auto,NO,0.950
865,bslangs,0,Auto,auto,NO,0.864
866,te,0,Auto,auto,NO,0.827
867,/,0,Auto,auto,NO,0.935
868,dngos,0,Auto,auto,NO,0.877
869,grub,0,Auto,auto,NO,0.920
870,thob,0,Auto,auto,NO,0.919
871,par,0,Auto,auto,NO,0.854
872,'gyur,0,Auto,auto,NO,0.935
873,ba'i,0,Auto,auto,NO,0.952
874,thabs,0,Auto,auto,NO,0.899
875,bshad,0,Auto,auto,NO,0.944
876,par,0,Auto,auto,NO,0.931
877,gsol,0,Auto,auto,NO,0.855
878,ba,1,Allo,allo,NO,0.424
879,'debs,1,Allo,allo,NO,0.378
880,pa'i,1,Allo,allo,NO,0.548
881,don,1,Allo,allo,NO,0.802
882,to,1,Allo,allo,NO,0.781
883,/,1,Allo,allo,NO,0.838
884,/,1,Allo,allo,NO,0.683
885,de,1,Allo,allo,NO,0.835
886,dag,1,Allo,allo,NO,0.797
887,rnams,1,Allo,allo,NO,0.734
888,kyang,1,Allo,allo,NO,0.700
889,ji,1,Allo,allo,NO,0.511
890,ltar,1,Allo,allo,NO,0.479
891,gsol,0,Auto,auto,NO,0.510
892,bar,0,Auto,auto,NO,0.679
893,bgyi,0,Auto,auto,NO,0.861
894,/,0,Auto,auto,NO,0.866
895,/,0,Auto,auto,NO,0.632
896,zhes,0,Auto,auto,NO,0.655
897,bya,0,Auto,auto,NO,0.858
898,ba,0,Auto,auto,NO,0.833
899,ni,0,Auto,auto,NO,0.844
900,zhar,0,Auto,auto,NO,0.925
901,la,0,Auto,auto,NO,0.935
902,pha,0,Auto,auto,NO,0.870
903,rol,0,Auto,auto,NO,0.917
904,tu,0,Auto,auto,NO,0.943
905,phyin,0,Auto,auto,NO,0.929
906,pa'i,0,Auto,auto,NO,0.950
907,sgo,0,Auto,auto,NO,0.955
908,nas,0,Auto,auto,NO,0.877
909,'jug,0,Auto,auto,NO,0.852
910,pa,0,Auto,auto,NO,0.962
911,rnams,0,Auto,auto,NO,0.791
912,kyang,0,Auto,auto,NO,0.741
913,bag,0,Auto,auto,NO,0.965
914,med,0,Auto,auto,NO,0.969
915,pa'i,0,Auto,auto,NO,0.943
916,gnas,0,Auto,auto,NO,0.966
917,nas,0,Auto,auto,NO,0.905
918,bslangs,0,Auto,auto,NO,0.853
919,te,0,Auto,auto,NO,0.951
920,/,0,Auto,auto,NO,0.959
921,ma,0,Auto,auto,NO,0.840
922,chags,0,Auto,auto,NO,0.865
923,pa,0,Auto,auto,NO,0.952
924,nas,0,Auto,auto,NO,0.959
925,brtson,0,Auto,auto,NO,0.975
926,'grus,0,Auto,auto,NO,0.927
927,kyi,0,Auto,auto,NO,0.925
928,bar,0,Auto,auto,NO,0.973
929,la,0,Auto,auto,NO,0.947
930,dgod,0,Auto,auto,NO,0.957
931,par,0,Auto,auto,NO,0.891
932,gsol,0,Auto,auto,NO,0.933
933,ba,0,Auto,auto,NO,0.937
934,'debs,0,Auto,auto,NO,0.945
935,pa'i,0,Auto,auto,NO,0.452
936,tha,0,Auto,auto,NO,0.382
937,tshig,1,Allo,allo,NO,0.474
938,go,1,Allo,allo,NO,0.672
939,/,1,Allo,allo,NO,0.521
940,/,1,Allo,allo,NO,0.742
941,thugs,1,Allo,allo,NO,0.635
942,rje,1,Allo,allo,NO,0.837
943,dang,1,Allo,allo,NO,0.846
944,ldan,1,Allo,allo,NO,0.800
945,pas,1,Allo,allo,NO,0.864
946,zhes,1,Allo,allo,NO,0.687
947,bya,1,Allo,allo,NO,0.651
948,ba,0,Auto,auto,NO,0.435
949,la,0,Auto,auto,NO,0.679
950,sogs,0,Auto,auto,NO,0.845
951,pas,0,Auto,auto,NO,0.841
952,ni,0,Auto,auto,NO,0.781
953,/,0,Auto,auto,NO,0.783
954,yang,0,Auto,auto,NO,0.932
955,gsang,0,Auto,auto,NO,0.882
956,sngags,0,Auto,auto,NO,0.926
957,kyi,0,Auto,auto,NO,0.906
958,las,0,Auto,auto,NO,0.936
959,dang,0,Auto,auto,NO,0.940
960,rang,0,Auto,auto,NO,0.815
961,bzhin,0,Auto,auto,NO,0.852
962,dang,0,Auto,auto,NO,0.914
963,rgyu,0,Auto,auto,NO,0.909
964,rnam,0,Auto,auto,NO,0.922
965,par,0,Auto,auto,NO,0.873
966,dag,0,Auto,auto,NO,0.905
967,pa,0,Auto,auto,NO,0.711
968,de,0,Auto,auto,NO,0.423
969,ci'i,0,Auto,auto,NO,0.727
970,phyir,0,Auto,auto,NO,0.863
971,ma,0,Auto,auto,NO,0.919
972,grub,0,Auto,auto,NO,0.877
973,ces,0,Auto,auto,NO,0.935
974,bzlas,0,Auto,auto,NO,0.896
975,te,0,Auto,auto,NO,0.888
976,zhus,0,Auto,auto,NO,0.949
977,pa'o,0,Auto,auto,NO,0.773
978,/,0,Auto,auto,NO,0.908
979,/,0,Auto,auto,NO,0.934
980,cho,0,Auto,auto,NO,0.942
981,ga,0,Auto,auto,NO,0.945
982,zhes,0,Auto,auto,NO,0.910
983,bya,0,Auto,auto,NO,0.386
984,ba,0,Auto,auto,NO,0.400
985,ni,1,Allo,allo,NO,0.438
986,'jug,1,Allo,allo,NO,0.602
987,pa,0,Auto,auto,NO,0.587
988,la,1,Allo,allo,NO,0.659
989,sogs,1,Allo,allo,NO,0.582
990,pa,1,Allo,allo,NO,0.742
991,dang,1,Allo,allo,NO,0.510
992,gsang,1,Allo,allo,NO,0.568
993,sngags,1,Allo,allo,NO,0.624
994,dang,1,Allo,allo,NO,0.590
995,phyag,1,Allo,allo,NO,0.618
996,rgya'o,0,Auto,auto,NO,0.483
997,/,0,Auto,auto,NO,0.686
998,/,0,Auto,auto,NO,0.850
999,nyams,0,Auto,auto,NO,0.854
1000,zhes,0,Auto,auto,NO,0.791
1001,bya,0,Auto,auto,NO,0.933
1002,ba,0,Auto,auto,NO,0.896
1003,ni,0,Auto,auto,NO,0.838
1004,de,0,Auto,auto,NO,0.869
1005,dag,0,Auto,auto,NO,0.858
1006,nyid,0,Auto,auto,NO,0.926
1007,las,0,Auto,auto,NO,0.924
1008,ma,0,Auto,auto,NO,0.941
1009,tshang,0,Auto,auto,NO,0.931
1010,ba'am,0,Auto,auto,NO,0.954
1011,'khrul,0,Auto,auto,NO,0.951
1012,pa'o,0,Auto,auto,NO,0.942
1013,/,0,Auto,auto,NO,0.836
1014,/,0,Auto,auto,NO,0.894
1015,mthu,0,Auto,auto,NO,0.925
1016,ma,0,Auto,auto,NO,0.954
1017,mchis,0,Auto,auto,NO,0.940
1018,zhes,0,Auto,auto,NO,0.911
1019,bya,0,Auto,auto,NO,0.922
1020,ba,0,Auto,auto,NO,0.785
1021,ni,0,Auto,auto,NO,0.594
1022,kye,0,Auto,auto,NO,0.766
1023,gsang,0,Auto,auto,NO,0.942
1024,sngags,0,Auto,auto,NO,0.941
1025,de,0,Auto,auto,NO,0.807
1026,dag,0,Auto,auto,NO,0.817
1027,la,0,Auto,auto,NO,0.933
1028,'grub,0,Auto,auto,NO,0.940
1029,par,0,Auto,auto,NO,0.971
1030,nus,0,Auto,auto,NO,0.917
1031,pa'i,0,Auto,auto,NO,0.952
1032,mthu,0,Auto,auto,NO,0.761
1033,yod,0,Auto,auto,NO,0.932
1034,dam,0,Auto,auto,NO,0.947
1035,zhes,0,Auto,auto,NO,0.950
1036,bya,0,Auto,auto,NO,0.906
1037,ba'i,0,Auto,auto,NO,0.942
1038,don,0,Auto,auto,NO,0.915
1039,to,1,Allo,allo,NO,0.414
1040,/,1,Allo,allo,NO,0.381
1041,/,1,Allo,allo,NO,0.414
1042,dus,1,Allo,allo,NO,0.583
1043,kyi,1,Allo,allo,NO,0.652
1044,rang,1,Allo,allo,NO,0.678
1045,bzhin,1,Allo,allo,NO,0.687
1046,zhes,0,Auto,auto,NO,0.710
1047,bya,0,Auto,auto,NO,0.697
1048,ba,0,Auto,auto,NO,0.885
1049,ni,0,Auto,auto,NO,0.868
1050,dbyar,0,Auto,auto,NO,0.850
1051,dgun,0,Auto,auto,NO,0.866
1052,dang,0,Auto,auto,NO,0.877
1053,snga,0,Auto,auto,NO,0.478
1054,dro,0,Auto,auto,NO,0.614
1055,la,0,Auto,auto,NO,0.671
1056,sogs,0,Auto,auto,NO,0.695
1057,pa'i,0,Auto,auto,NO,0.889
1058,dus,0,Auto,auto,NO,0.743
1059,dang,0,Auto,auto,NO,0.826
1060,ma,0,Auto,auto,NO,0.664
1061,sbyar,0,Auto,auto,NO,0.748
1062,ba'i,0,Auto,auto,NO,0.876
1063,nyes,0,Auto,auto,NO,0.684
1064,pa'am,0,Auto,auto,NO,0.600
1065,zhes,0,Auto,auto,NO,0.616
1066,bya,0,Auto,auto,NO,0.672
1067,ba'i,0,Auto,auto,NO,0.788
1068,tha,0,Auto,auto,NO,0.634
1069,tshig,0,Auto,auto,NO,0.519
1070,go,0,Auto,auto,NO,0.486
1071,/,0,Auto,auto,NO,0.532
1072,/,0,Auto,auto,NO,0.573
1073,sdig,0,Auto,auto,NO,0.721
1074,pas,0,Auto,auto,NO,0.751
1075,bsgribs,0,Auto,auto,NO,0.887
1076,zhes,0,Auto,auto,NO,0.796
1077,bya,0,Auto,auto,NO,0.943
1078,ba,0,Auto,auto,NO,0.438
1079,ni,0,Auto,auto,NO,0.508
1080,mtshams,0,Auto,auto,NO,0.557
1081,med,0,Auto,auto,NO,0.560
1082,pa,0,Auto,auto,NO,0.708
1083,la,0,Auto,auto,NO,0.748
1084,sogs,0,Auto,auto,NO,0.877
1085,pa,0,Auto,auto,NO,0.845
1086,mi,0,Auto,auto,NO,0.823
1087,dge,0,Auto,auto,NO,0.929
1088,ba'i,0,Auto,auto,NO,0.933
1089,las,0,Auto,auto,NO,0.845
1090,bsags,0,Auto,auto,NO,0.918
1091,pas,0,Auto,auto,NO,0.942
1092,mngon,0,Auto,auto,NO,0.767
1093,par,0,Auto,auto,NO,0.750
1094,mtho,0,Auto,auto,NO,0.932
1095,ba'i,0,Auto,auto,NO,0.672
1096,dpal,0,Auto,auto,NO,0.771
1097,dang,0,Auto,auto,NO,0.401
1098,dngos,0,Auto,auto,NO,0.387
1099,grub,0,Auto,auto,NO,0.418
1100,thob,0,Auto,auto,NO,0.653
1101,pa'i,0,Auto,auto,NO,0.721
1102,skal,0,Auto,auto,NO,0.844
1103,ba,0,Auto,auto,NO,0.787
1104,dang,0,Auto,auto,NO,0.596
1105,mi,0,Auto,auto,NO,0.610
1106,ldan,0,Auto,auto,NO,0.820
1107,par,0,Auto,auto,NO,0.837
1108,gyur,0,Auto,auto,NO,0.698
1109,tam,0,Auto,auto,NO,0.608
1110,zhes,0,Auto,auto,NO,0.877
1111,bya,0,Auto,auto,NO,0.683
1112,ba'i,0,Auto,auto,NO,0.831
1113,don,1,Allo,allo,NO,0.455
1114,to,1,Allo,allo,NO,0.384
1115,/,1,Allo,allo,NO,0.533
1116,/,1,Allo,allo,NO,0.514
1117,gsang,1,Allo,allo,NO,0.554
1118,sngags,0,Auto,auto,NO,0.625
1119,gzhan,0,Auto,auto,NO,0.738
1120,du,0,Auto,auto,NO,0.862
1121,gyur,0,Auto,auto,NO,0.805
1122,tam,0,Auto,auto,NO,0.544
1123,zhes,0,Auto,auto,NO,0.582
1124,bya,0,Auto,auto,NO,0.614
1125,ba,0,Auto,auto,NO,0.609
1126,ni,0,Auto,auto,NO,0.584
1127,yi,0,Auto,auto,NO,0.832
1128,ge,0,Auto,auto,NO,0.666
1129,lhag,0,Auto,auto,NO,0.869
1130,pa,0,Auto,auto,NO,0.746
1131,dang,0,Auto,auto,NO,0.799
1132,chad,0,Auto,auto,NO,0.603
1133,pas,0,Auto,auto,NO,0.741
1134,dbyings,0,Auto,auto,NO,0.654
1135,dang,0,Auto,auto,NO,0.718
1136,rnam,0,Auto,auto,NO,0.768
1137,par,0,Auto,auto,NO,0.899
1138,thar,0,Auto,auto,NO,0.902
1139,pa'i,0,Auto,auto,NO,0.897
1140,sgo,1,Allo,allo,NO,0.415
1141,ston,0,Auto,auto,NO,0.370
1142,pa'i,1,Allo,allo,NO,0.457
1143,sgra,1,Allo,allo,NO,0.559
1144,gzhan,1,Allo,allo,NO,0.554
1145,du,1,Allo,allo,NO,0.507
1146,gyur,0,Auto,auto,NO,0.678
1147,tam,0,Auto,auto,NO,0.768
1148,/,0,Auto,auto,NO,0.884
1149,zhes,0,Auto,auto,NO,0.868
1150,bya,0,Auto,auto,NO,0.690
1151,ba'i,0,Auto,auto,NO,0.688
1152,tha,0,Auto,auto,NO,0.958
1153,tshig,0,Auto,auto,NO,0.810
1154,go,0,Auto,auto,NO,0.650
1155,/,0,Auto,auto,NO,0.897
1156,/,0,Auto,auto,NO,0.819
1157,mchod,0,Auto,auto,NO,0.885
1158,las,0,Auto,auto,NO,0.651
1159,gyur,0,Auto,auto,NO,0.929
1160,zhes,0,Auto,auto,NO,0.856
1161,bya,0,Auto,auto,NO,0.764
1162,ba,0,Auto,auto,NO,0.906
1163,ni,0,Auto,auto,NO,0.701
1164,rigs,0,Auto,auto,NO,0.813
1165,kyi,0,Auto,auto,NO,0.804
1166,bye,0,Auto,auto,NO,0.799
1167,brag,0,Auto,auto,NO,0.923
1168,gis,0,Auto,auto,NO,0.821
1169,gzhan,0,Auto,auto,NO,0.924
1170,gyi,0,Auto,auto,NO,0.885
1171,mchod,1,Allo,allo,NO,0.431
1172,pa,1,Allo,allo,NO,0.369
1173,gzhan,1,Allo,allo,NO,0.468
1174,la,1,Allo,allo,NO,0.702
1175,phul,1,Allo,allo,NO,0.632
1176,bas,0,Auto,auto,NO,0.585
1177,'os,0,Auto,auto,NO,0.705
1178,pa,0,Auto,auto,NO,0.858
1179,ma,0,Auto,auto,NO,0.815
1180,yin,0,Auto,auto,NO,0.690
1181,pa'am,0,Auto,auto,NO,0.719
1182,/,0,Auto,auto,NO,0.846
1183,/,0,Auto,auto,NO,0.866
1184,yang,0,Auto,auto,NO,0.742
1185,na,0,Auto,auto,NO,0.829
1186,ma,0,Auto,auto,NO,0.810
1187,lcogs,0,Auto,auto,NO,0.615
1188,pa'i,0,Auto,auto,NO,0.847
1189,nyes,0,Auto,auto,NO,0.724
1190,pa'am,0,Auto,auto,NO,0.671
1191,zhes,0,Auto,auto,NO,0.845
1192,bya,0,Auto,auto,NO,0.566
1193,ba'i,0,Auto,auto,NO,0.656
1194,don,0,Auto,auto,NO,0.658
1195,to,0,Auto,auto,NO,0.846
1196,/,0,Auto,auto,NO,0.728
1197,/,0,Auto,auto,NO,0.854
1198,thams,0,Auto,auto,NO,0.628
1199,cad,0,Auto,auto,NO,0.731
1200,ma,0,Auto,auto,NO,0.844
1201,lus,0,Auto,auto,NO,0.889
1202,bcom,0,Auto,auto,NO,0.785
1203,ldan,0,Auto,auto,NO,0.797
1204,'das,0,Auto,auto,NO,0.880
1205,kyis,0,Auto,auto,NO,0.780
1206,gsungs,0,Auto,auto,NO,0.736
1207,/,0,Auto,auto,NO,0.845
1208,/,0,Auto,auto,NO,0.642
1209,zhes,0,Auto,auto,NO,0.643
1210,bya,0,Auto,auto,NO,0.757
1211,ba,0,Auto,auto,NO,0.764
1212,ni,0,Auto,auto,NO,0.904
1213,dpung,0,Auto,auto,NO,0.897
1214,bzangs,0,Auto,auto,NO,0.888
1215,kyis,1,Allo,allo,NO,0.407
1216,yongs,1,Allo,allo,NO,0.365
1217,su,0,Auto,auto,NO,0.353
1218,zhus,0,Auto,auto,NO,0.531
1219,pa,1,Allo,allo,NO,0.470
1220,rnams,1,Allo,allo,NO,0.647
1221,ma,1,Allo,allo,NO,0.608
1222,lus,0,Auto,auto,NO,0.457
1223,par,0,Auto,auto,NO,0.608
1224,bka',0,Auto,auto,NO,0.678
1225,stsol,0,Auto,auto,NO,0.854
1226,cig,0,Auto,auto,NO,0.831
1227,ces,0,Auto,auto,NO,0.640
1228,mjug,0,Auto,auto,NO,0.684
1229,bsdus,0,Auto,auto,NO,0.726
1230,pa'o,0,Auto,auto,NO,0.917
1231,/,0,Auto,auto,NO,0.942
1232,/,0,Auto,auto,NO,0.733
1233,yud,0,Auto,auto,NO,0.825
1234,tsam,0,Auto,auto,NO,0.660
1235,zhes,0,Auto,auto,NO,0.824
1236,bya,0,Auto,auto,NO,0.950
1237,ba,0,Auto,auto,NO,0.877
1238,ni,0,Auto,auto,NO,0.948
1239,se,0,Auto,auto,NO,0.941
1240,gol,0,Auto,auto,NO,0.930
1241,thang,0,Auto,auto,NO,0.966
1242,cig,0,Auto,auto,NO,0.874
1243,skad,0,Auto,auto,NO,0.884
1244,cig,0,Auto,auto,NO,0.907
1245,ma,0,Auto,auto,NO,0.954
1246,drug,0,Auto,auto,NO,0.925
1247,cu,0,Auto,auto,NO,0.960
1248,rtsa,0,Auto,auto,NO,0.890
1249,bzhi,0,Auto,auto,NO,0.919
1250,la,0,Auto,auto,NO,0.962
1251,sogs,0,Auto,auto,NO,0.969
1252,te,0,Auto,auto,NO,0.952
1253,/,0,Auto,auto,NO,0.948
1254,dus,0,Auto,auto,NO,0.966
1255,kyi,0,Auto,auto,NO,0.966
1256,bye,0,Auto,auto,NO,0.954
1257,brag,0,Auto,auto,NO,0.962
1258,rab,0,Auto,auto,NO,0.921
1259,tu,0,Auto,auto,NO,0.874
1260,phra,0,Auto,auto,NO,0.833
1261,bar,0,Auto,auto,NO,0.852
1262,'dren,0,Auto,auto,NO,0.943
1263,pa,0,Auto,auto,NO,0.947
1264,la,0,Auto,auto,NO,0.951
1265,ni,0,Auto,auto,NO,0.619
1266,mi,0,Auto,auto,NO,0.567
1267,bya'i,0,Auto,auto,NO,0.688
1268,/,0,Auto,auto,NO,0.801
1269,/,0,Auto,auto,NO,0.838
1270,'phral,0,Auto,auto,NO,0.809
1271,gyi,0,Auto,auto,NO,0.786
1272,spyod,0,Auto,auto,NO,0.812
1273,pa'i,0,Auto,auto,NO,0.771
1274,skad,0,Auto,auto,NO,0.819
1275,cig,0,Auto,auto,NO,0.924
1276,yud,0,Auto,auto,NO,0.927
1277,tsam,0,Auto,auto,NO,0.905
1278,zhes,0,Auto,auto,NO,0.915
1279,bya,0,Auto,auto,NO,0.941
1280,ba,0,Auto,auto,NO,0.969
1281,la,0,Auto,auto,NO,0.982
1282,gdags,0,Auto,auto,NO,0.950
1283,so,0,Auto,auto,NO,0.971
1284,/,0,Auto,auto,NO,0.893
1285,/,0,Auto,auto,NO,0.971
1286,dgongs,0,Auto,auto,NO,0.925
